YEAR,MO,DY,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN,DATE
2021,8,16,29.19,23.08,86.06,10.79,2.52,0.34,16-08-2021
2021,8,17,29.01,23.33,87.94,6.85,3.12,0.64,17-08-2021
2021,8,18,29.24,22.45,88.19,7.4,3.3,1.7,18-08-2021
2021,8,19,28.05,23.37,92.44,15.19,5.26,2.87,19-08-2021
2021,8,20,27.65,22.87,91.19,5.05,5.78,3.48,20-08-2021
2021,8,21,28.47,22.62,89.31,1.27,5.78,2.52,21-08-2021
2021,8,22,27.12,22.15,89.88,0.26,4.35,1.92,22-08-2021
2021,8,23,29.62,21.29,87.56,3.32,4.62,1.66,23-08-2021
2021,8,24,29.05,23.4,89.44,3.96,4.66,2.06,24-08-2021
2021,8,25,28.91,23.57,90.56,5.57,5.62,2.23,25-08-2021
2021,8,26,27,23.26,91.94,21.05,4.2,1.41,26-08-2021
2021,8,27,29.3,21.92,88.12,4.08,2.58,1.34,27-08-2021
2021,8,28,28.55,22.65,91.25,4.24,5.03,1.22,28-08-2021
2021,8,29,28.24,23.01,90.88,2.7,5.48,2.35,29-08-2021
2021,8,30,27.51,22.78,91.19,1.49,6.34,3.44,30-08-2021
2021,8,31,28.26,22.78,91.31,6.78,5.6,2.38,31-08-2021
2021,9,1,29.44,22.6,87.44,1.26,4.68,2.36,01-09-2021
2021,9,2,29.37,21.65,87.19,0.81,4.27,2.05,02-09-2021
2021,9,3,30.17,22.44,84.62,2.33,3.05,0.55,03-09-2021
2021,9,4,29.29,22.29,85.88,4.17,2.58,0.3,04-09-2021
2021,9,5,29.63,23.25,88.25,1.76,4.5,0.45,05-09-2021
2021,9,6,28.52,22.61,91.69,3.16,6.69,0.97,06-09-2021
2021,9,7,26.47,22.61,90.88,11.6,7.48,3.52,07-09-2021
2021,9,8,27.91,22.47,90.12,2.09,6.04,3.24,08-09-2021
2021,9,9,28.1,22.19,89.12,1.32,3.96,1.64,09-09-2021
2021,9,10,28.82,21.8,88.06,2.88,4.01,0.55,10-09-2021
2021,9,11,27.25,22.5,90.88,4.25,4.83,1.12,11-09-2021
2021,9,12,27.88,22.34,89.75,18.5,5,1.59,12-09-2021
2021,9,13,26.51,22.98,94.62,13.86,10.08,2.85,13-09-2021
2021,9,14,25.84,24.06,95.12,41.96,11.96,6.16,14-09-2021
2021,9,15,26.15,23.41,94.62,25.02,7,4.41,15-09-2021
2021,9,16,27.7,22.12,91.38,15.31,5.04,2.96,16-09-2021
2021,9,17,28.66,21.62,89.81,4.42,3.68,2.72,17-09-2021
2021,9,18,27.75,22.08,89.56,12.42,2.73,0.51,18-09-2021
2021,9,19,28.56,22.23,90.31,10.38,2.58,1.62,19-09-2021
2021,9,20,28.68,23.03,91.56,4.28,4.63,1.38,20-09-2021
2021,9,21,27.54,21.94,92.19,7.32,7.59,0.84,21-09-2021
2021,9,22,27.55,22.8,92.31,49.52,6.5,2.8,22-09-2021
2021,9,23,26.94,22.05,92.94,14.79,6.08,2.64,23-09-2021
2021,9,24,28.55,20.3,85.31,0.62,3.41,1.93,24-09-2021
2021,9,25,29.8,21.16,80.62,0.11,1.88,0.45,25-09-2021
2021,9,26,28.08,21.88,89.25,3.83,5.52,0.9,26-09-2021
2021,9,27,27.47,22.52,91.38,1.27,6.12,2.78,27-09-2021
2021,9,28,26.7,22.3,92.12,8.71,6.78,2.84,28-09-2021
2021,9,29,27.01,21.96,91.69,16.74,6.01,3.05,29-09-2021
2021,9,30,26.24,22.13,94.31,24.32,6.23,2.52,30-09-2021
2021,10,1,26.82,22.61,93,28.99,6.48,2.78,01-10-2021
2021,10,2,28.3,22.2,90.56,8.84,5.48,2.36,02-10-2021
2021,10,3,28.42,21.48,90.25,14.35,5.7,1.88,03-10-2021
2021,10,4,28.91,21.62,86.44,1.67,3.55,1.03,04-10-2021
2021,10,5,28.9,21.28,84.06,0.23,2.29,0.57,05-10-2021
2021,10,6,28.73,22.08,83.19,0.29,2.27,0.17,06-10-2021
2021,10,7,29.06,20.44,86.06,0.06,2.66,0.85,07-10-2021
2021,10,8,28.93,19.89,88.94,0.04,2.91,1.69,08-10-2021
2021,10,9,27.96,18.28,83.69,0,2.5,1.52,09-10-2021
2021,10,10,28.25,18.76,83,0,2.45,1.53,10-10-2021
2021,10,11,28.09,18.85,84.25,0,2.08,0.4,11-10-2021
2021,10,12,28.59,18.93,84.81,0,2.48,1.58,12-10-2021
2021,10,13,28.83,19.65,84.44,0.15,2.22,1.59,13-10-2021
2021,10,14,28.95,19.98,86.06,0.78,2.23,1.36,14-10-2021
2021,10,15,27.56,22.21,90.94,1.91,2.4,0.9,15-10-2021
2021,10,16,27,22.96,93.94,1.5,3.4,0.87,16-10-2021
2021,10,17,26.7,22.52,92.88,5.07,5.39,1.84,17-10-2021
2021,10,18,26.54,22.15,92,31.17,3.31,0.15,18-10-2021
2021,10,19,27.16,22.46,93.88,7.92,5.34,3.36,19-10-2021
2021,10,20,25.73,19.01,89.75,3.99,4.44,2.17,20-10-2021
2021,10,21,24.83,17.06,81.69,0.01,4.66,2.34,21-10-2021
2021,10,22,26.08,15.95,78.75,0,4.06,1.93,22-10-2021
2021,10,23,25.63,15.08,82.5,0,3.59,1.16,23-10-2021
2021,10,24,26.23,16.7,76.19,0,1.83,0.44,24-10-2021
2021,10,25,25.58,16.74,84.69,0,2.45,0.66,25-10-2021
2021,10,26,25.78,17.19,83.69,0,2.03,0.46,26-10-2021
2021,10,27,24.69,17.17,86,0,3.64,1.48,27-10-2021
2021,10,28,25.32,15.45,84.81,0,3.96,1.89,28-10-2021
2021,10,29,25.15,14.83,84.31,0,3.14,1.49,29-10-2021
2021,10,30,24.47,13.73,78.19,0,2.78,0.74,30-10-2021
2021,10,31,24.22,13.32,77.12,0,3.12,1.34,31-10-2021
2021,11,1,24.08,12.4,67.81,0,2.73,0.54,01-11-2021
2021,11,2,24.75,14.4,66.88,0,2.23,1.17,02-11-2021
2021,11,3,25.3,15.12,75.19,0,2.02,0.39,03-11-2021
2021,11,4,25.4,15.23,76.56,0,2.47,0.69,04-11-2021
2021,11,5,24.07,14.98,77.38,0,3.55,1.01,05-11-2021
2021,11,6,23.46,13.23,76.12,0,4.39,1.96,06-11-2021
2021,11,7,22.8,11.3,76.12,0,3.73,1.74,07-11-2021
2021,11,8,23.11,11.05,82.31,0,3.61,2.28,08-11-2021
2021,11,9,22.65,10.41,85.5,0,3.27,1.97,09-11-2021
2021,11,10,23.46,11.44,84.56,0,2.73,1.5,10-11-2021
2021,11,11,24.06,13.22,82.31,0,1.72,0.38,11-11-2021
2021,11,12,25.13,15.65,83.81,0.59,1.79,0.18,12-11-2021
2021,11,13,24.9,17.72,92.69,23.4,2.66,0.41,13-11-2021
2021,11,14,25.31,18.18,91.12,14.71,2.57,0.09,14-11-2021
2021,11,15,21.83,16.38,89.62,5.99,2.92,0.11,15-11-2021
2021,11,16,23.44,14.38,87.94,0.03,2.11,0.91,16-11-2021
2021,11,17,24.35,14.3,89.44,0,3.25,0.11,17-11-2021
2021,11,18,25.79,15.53,84.12,0,1.84,0.38,18-11-2021
2021,11,19,24.94,15.18,85.06,0,2.2,0.64,19-11-2021
2021,11,20,25.14,14.33,82.06,0,2.49,1.39,20-11-2021
2021,11,21,24.94,14.73,80.75,0,2.76,1.48,21-11-2021
2021,11,22,25.23,15.19,84.5,0,3.7,1.54,22-11-2021
2021,11,23,23.29,12.71,73.38,0,4.23,1.91,23-11-2021
2021,11,24,23.98,13.64,57.62,0,2.36,0.28,24-11-2021
2021,11,25,24.1,12.51,62.81,0,2.17,0.43,25-11-2021
2021,11,26,22.17,12.12,68.75,0,2.3,0.75,26-11-2021
2021,11,27,21.96,10.62,73.81,0,2.76,1.23,27-11-2021
2021,11,28,21.69,9.7,84.75,0,3.59,1.52,28-11-2021
2021,11,29,21.11,9.48,80.31,0,3.36,2.01,29-11-2021
2021,11,30,21.24,9.37,80.38,0,3.59,1.92,30-11-2021
2021,12,1,21.84,10.75,75.38,0,2.55,1.19,01-12-2021
2021,12,2,22.9,11.26,76.81,0,2.41,0.72,02-12-2021
2021,12,3,23.57,12.76,85.94,0.07,3.18,0.1,03-12-2021
2021,12,4,21.54,13.97,92.81,0.37,4.21,1.7,04-12-2021
2021,12,5,20.05,15.02,94.56,3.5,4.54,1.95,05-12-2021
2021,12,6,21.95,15.06,93.31,1.3,3.77,1.84,06-12-2021
2021,12,7,22.77,14.57,88.5,0,4.34,1.67,07-12-2021
2021,12,8,22.08,10.97,79.5,0,3.49,1.56,08-12-2021
2021,12,9,22.21,11.2,75.5,0.06,3.3,1.44,09-12-2021
2021,12,10,22.04,12.04,77.19,0.18,2.98,0.39,10-12-2021
2021,12,11,21.63,10.5,75.5,0.24,2.55,1.27,11-12-2021
2021,12,12,21.63,11.68,78,0,2.02,0.37,12-12-2021
2021,12,13,21.14,10.65,79.38,0,3.34,0.95,13-12-2021
2021,12,14,21.3,10.06,68.19,0,2.44,0.37,14-12-2021
2021,12,15,19.74,8.69,78.69,0,4.82,2.43,15-12-2021
2021,12,16,20.15,8.63,79.25,0,5.55,1.79,16-12-2021
2021,12,17,21.64,9.15,81.62,0,4.54,1.62,17-12-2021
2021,12,18,19.74,8.73,82.69,0,5.21,2.57,18-12-2021
2021,12,19,17.79,3.91,62.31,0,4.38,2.89,19-12-2021
2021,12,20,17.22,2.55,66.75,0,4.59,2.38,20-12-2021
2021,12,21,17.74,2.53,61.62,0,3.95,2.23,21-12-2021
2021,12,22,17.62,4.49,56.88,0,3.75,2.09,22-12-2021
2021,12,23,19.97,6.01,58.06,0,3.15,0.48,23-12-2021
2021,12,24,21.61,8.81,55.56,0,2.59,0.2,24-12-2021
2021,12,25,22.21,8.38,71.06,0,2.98,0.7,25-12-2021
2021,12,26,22.12,10.61,68.62,0,2.39,0.12,26-12-2021
2021,12,27,20.65,10.66,74.62,0,2.15,0.41,27-12-2021
2021,12,28,20.78,11.28,85,11.75,3.9,1.1,28-12-2021
2021,12,29,20.29,13.94,92.06,10.87,5.2,1.52,29-12-2021
2021,12,30,19.79,11.62,89.12,2.02,3.67,1.92,30-12-2021
2021,12,31,20.07,7.9,82.94,0.26,3.42,1.54,31-12-2021
2022,1,1,19.56,8.21,78.06,0,3.22,1.2,01-01-2022
2022,1,2,18.05,5.52,81.94,0,3.26,2.15,02-01-2022
2022,1,3,20.98,5.4,78.94,0,3.09,1.77,03-01-2022
2022,1,4,20.65,7.38,65.44,0,2.46,0.78,04-01-2022
2022,1,5,22.06,9.9,63,0,2.81,0.2,05-01-2022
2022,1,6,22.9,9.66,68.69,0,2.73,1.2,06-01-2022
2022,1,7,23.13,10.8,72.88,0,2.27,0.83,07-01-2022
2022,1,8,22.88,11.58,73,0,2.75,0.14,08-01-2022
2022,1,9,23.6,10.83,78.5,0.22,2.93,0.8,09-01-2022
2022,1,10,21.85,11.76,84.44,0.46,3.3,1.61,10-01-2022
2022,1,11,19.27,12.87,89,4.89,2.41,0.32,11-01-2022
2022,1,12,19.37,11.08,89.69,11.24,3.64,1.26,12-01-2022
2022,1,13,19.98,9.09,81.06,0.51,3.55,1.35,13-01-2022
2022,1,14,19.4,8.78,77.38,0.68,1.99,0.11,14-01-2022
2022,1,15,18.29,9.76,87.88,1.67,3.01,1.52,15-01-2022
2022,1,16,18.98,6.11,77.81,0,3.76,2.22,16-01-2022
2022,1,17,19.06,4.83,75.81,0,3,1.73,17-01-2022
2022,1,18,18.99,4.62,70.19,0,3.28,2.54,18-01-2022
2022,1,19,18.98,4.34,68.5,0,3.59,1.69,19-01-2022
2022,1,20,20.03,6.07,60.31,0,3.88,1.16,20-01-2022
2022,1,21,21.6,11.15,61.62,0,2.48,0.44,21-01-2022
2022,1,22,21.94,8.53,71.69,0.12,2.7,0.79,22-01-2022
2022,1,23,19.12,9.93,84.38,6.54,5.35,0.24,23-01-2022
2022,1,24,20.7,10.49,83.56,1.38,2.23,0.24,24-01-2022
2022,1,25,18.63,10.3,81.81,0.17,2.73,0.6,25-01-2022
2022,1,26,18.87,6.05,75.81,0.01,3.29,1.23,26-01-2022
2022,1,27,18.04,3.84,71.12,0,4.38,2.85,27-01-2022
2022,1,28,17.4,3.32,70.88,0,5.23,2.93,28-01-2022
2022,1,29,18.57,2.46,61.62,0,4.89,2.74,29-01-2022
2022,1,30,21.94,4.23,60.69,0,4.86,2.59,30-01-2022
2022,1,31,21.58,6.41,58.44,0,3.66,2.22,31-01-2022
2022,2,1,22.05,8.02,57.69,0,6.67,2.32,01-02-2022
2022,2,2,23.55,9.64,54.31,0,2.79,1.14,02-02-2022
2022,2,3,23.83,10.99,64.12,0.01,4.64,0.99,03-02-2022
2022,2,4,20.69,8.88,82.38,16.07,6.66,3.46,04-02-2022
2022,2,5,20.17,4.76,65.38,0,6.87,2.8,05-02-2022
2022,2,6,20.35,5.52,63.38,0,4.83,1.58,06-02-2022
2022,2,7,22.02,7.66,52.06,0,3.15,0.32,07-02-2022
2022,2,8,23.01,8.65,52.38,0,3.66,1.39,08-02-2022
2022,2,9,24.4,8.32,64.25,0.09,3.29,1.98,09-02-2022
2022,2,10,22.35,10.69,73.31,0.17,5.16,2.9,10-02-2022
2022,2,11,20.94,6.55,64.19,0,5.14,2.41,11-02-2022
2022,2,12,22.01,5.58,55.44,0,4.16,1.93,12-02-2022
2022,2,13,23.06,9.37,43.31,0,2.73,0.34,13-02-2022
2022,2,14,23.56,10.01,46.56,0,3.45,0.84,14-02-2022
2022,2,15,24.23,10.55,48.44,0,3.9,0.5,15-02-2022
2022,2,16,24.1,9.31,57.12,0,4.55,1.96,16-02-2022
2022,2,17,24.4,9.88,54.25,0,5.84,2.12,17-02-2022
2022,2,18,24.58,10.77,46.81,0,4.1,1.17,18-02-2022
2022,2,19,25.66,10.52,51.75,0,5.32,2.05,19-02-2022
2022,2,20,24.76,11.92,57.69,0,7.04,2.41,20-02-2022
2022,2,21,25.9,9.37,42.5,0,6.48,1.03,21-02-2022
2022,2,22,25.44,10.07,42.19,0,2.78,1.42,22-02-2022
2022,2,23,28.08,8.83,53,0,5.02,1.61,23-02-2022
2022,2,24,29.74,12.73,65.44,12.45,5.16,2.49,24-02-2022
2022,2,25,27.48,14.23,60.06,1.81,4.88,2.03,25-02-2022
2022,2,26,27.7,12.69,62.44,0.07,2.78,0.49,26-02-2022
2022,2,27,27.56,13.88,67.62,1.33,5.26,2.53,27-02-2022
2022,2,28,27.08,14.63,62.88,0.27,4.53,0.91,28-02-2022
2022,3,1,27.61,13.85,58.75,0.25,2.19,0.23,01-03-2022
2022,3,2,28.08,15.5,52.31,0.01,3.84,0.16,02-03-2022
2022,3,3,29.43,15.14,38.88,0,4.65,0.78,03-03-2022
2022,3,4,29.44,14.83,41.5,0,4.14,0.6,04-03-2022
2022,3,5,29.26,15.14,48.25,0,4.12,1.27,05-03-2022
2022,3,6,28.58,12.3,48.12,0,3.33,0.98,06-03-2022
2022,3,7,29.27,15.01,41.5,0,3.47,0.64,07-03-2022
2022,3,8,29.88,15.75,40.56,0,3.94,0.92,08-03-2022
2022,3,9,29.9,14.03,43.19,0,5.21,1.77,09-03-2022
2022,3,10,30.09,13.15,46.19,0,6.13,2.67,10-03-2022
2022,3,11,30.39,15.06,49.75,0,5.05,2.48,11-03-2022
2022,3,12,30.38,13.38,45.56,0,5.09,0.7,12-03-2022
2022,3,13,30.69,15.5,39.75,0,3.79,0.56,13-03-2022
2022,3,14,32.22,16.17,35.62,0,3.23,1.24,14-03-2022
2022,3,15,33.36,19.8,37.56,0,2.72,0.83,15-03-2022
2022,3,16,34.07,19.43,39.75,0,3.6,1.08,16-03-2022
2022,3,17,34.46,20.55,46.5,0,3.73,0.85,17-03-2022
2022,3,18,34.75,19.18,56,0,5.58,1.83,18-03-2022
2022,3,19,35.05,18.12,48.44,0,5.15,0.57,19-03-2022
2022,3,20,35.41,18.9,49.06,0.06,4.87,2.05,20-03-2022
2022,3,21,35.48,21.92,45.69,0.27,4.97,0.88,21-03-2022
2022,3,22,35.48,19.88,40.44,0,3.72,1.62,22-03-2022
2022,3,23,34.94,19.28,34.06,0,3.55,0.55,23-03-2022
2022,3,24,35.68,18.09,31.25,0,5.57,0.73,24-03-2022
2022,3,25,35.04,18.65,39.5,0,5.3,1.95,25-03-2022
2022,3,26,35.93,19.55,32.38,0,6.05,2.25,26-03-2022
2022,3,27,35.18,17.26,24,0,4.91,1.2,27-03-2022
2022,3,28,35.88,16.71,22.06,0,7.04,1.61,28-03-2022
2022,3,29,37.8,18.99,26.75,0,5.38,2.35,29-03-2022
2022,3,30,37.9,20.41,30.25,0,5.71,0.8,30-03-2022
2022,3,31,38.57,19.89,34.25,0,4.86,0.46,31-03-2022
2022,4,1,39.68,19.89,32.25,0,4.7,1.59,01-04-2022
2022,4,2,38.65,20.54,28.44,0,4.88,2.13,02-04-2022
2022,4,3,38.7,22.05,31.62,0,6.76,0.16,03-04-2022
2022,4,4,39.51,20.47,17.31,0,5.08,1.97,04-04-2022
2022,4,5,39.33,19.48,21.12,0,4.15,0.72,05-04-2022
2022,4,6,39.37,22.24,20.62,0,4.98,0.77,06-04-2022
2022,4,7,39.59,20.85,23.25,0.01,4.07,0.52,07-04-2022
2022,4,8,39.9,21.01,27.38,0.01,4.14,1.33,08-04-2022
2022,4,9,39.9,20.99,20.5,0.01,5.95,1.12,09-04-2022
2022,4,10,40.61,22.64,16.06,0,4.84,0.35,10-04-2022
2022,4,11,40.65,24.33,19.81,0,4.63,0.3,11-04-2022
2022,4,12,41.28,21.22,36.62,0,5.23,0.49,12-04-2022
2022,4,13,41.58,22.94,36.62,0.01,3.92,1.74,13-04-2022
2022,4,14,40.48,25.9,25,0,5.85,1.26,14-04-2022
2022,4,15,40.56,24.26,21.88,0,6.37,2.3,15-04-2022
2022,4,16,39.79,22.37,18.25,0,3.62,1.54,16-04-2022
2022,4,17,40.33,24.1,26.5,0,4.63,0.45,17-04-2022
2022,4,18,40.81,24.33,22.81,0,5.56,0.54,18-04-2022
2022,4,19,41.55,23.12,24.12,0.11,5.75,0.6,19-04-2022
2022,4,20,41.26,24.98,24.25,0,6.34,0.66,20-04-2022
2022,4,21,40.23,23.09,42.06,0.4,4.66,0.81,21-04-2022
2022,4,22,38.9,24.26,37.44,0.23,4.81,1.69,22-04-2022
2022,4,23,39.78,24.8,20.44,0,5.49,1.43,23-04-2022
2022,4,24,37.89,24.86,18.44,0,4.53,1.31,24-04-2022
2022,4,25,40.57,25.53,15.38,0,5.15,1.45,25-04-2022
2022,4,26,41.05,23.85,14.56,0,4.73,1.92,26-04-2022
2022,4,27,42.16,27.56,15.69,0,4.98,0.38,27-04-2022
2022,4,28,42.37,27.12,16.44,0,4.08,0.54,28-04-2022
2022,4,29,42.69,26.28,19.88,0,5.73,0.26,29-04-2022
2022,4,30,42.91,23.84,26.12,0.06,4.07,0.68,30-04-2022
2022,5,1,40.48,24.65,38.69,4.28,6.22,0.64,01-05-2022
2022,5,2,39.25,23.8,43.88,0.2,5.74,1.74,02-05-2022
2022,5,3,40.14,23.11,43.56,0.43,7.02,1.77,03-05-2022
2022,5,4,39.42,23.03,51,0.29,5.99,1.49,04-05-2022
2022,5,5,37.33,25.07,44.31,2.05,5.06,0.26,05-05-2022
2022,5,6,37.79,22.28,45.75,0.73,6.37,2.28,06-05-2022
2022,5,7,37.5,22.3,42.69,0.34,4.54,1.11,07-05-2022
2022,5,8,38.11,22.94,36.94,0.7,2.91,1.62,08-05-2022
2022,5,9,37.09,22.85,47.94,0,7.51,3.45,09-05-2022
2022,5,10,35.98,22.87,54.94,0.03,5.75,2.35,10-05-2022
2022,5,11,36.73,24.33,54.12,1.01,5.73,0.92,11-05-2022
2022,5,12,38.26,24.78,47.75,0.19,7.26,1.34,12-05-2022
2022,5,13,41.14,24.82,40.38,0.02,6.47,1.4,13-05-2022
2022,5,14,43.08,26.94,30.19,0.04,8.62,1.05,14-05-2022
2022,5,15,43.35,26.27,35.56,2.79,7.77,0.98,15-05-2022
2022,5,16,42.98,26.65,38.94,1.84,7.71,1.33,16-05-2022
2022,5,17,40.26,27.27,38.06,0.26,9.14,0.36,17-05-2022
2022,5,18,41.3,26.44,36.69,0.14,7.58,0.69,18-05-2022
2022,5,19,41.53,26.99,32.38,1.63,5.76,0.72,19-05-2022
2022,5,20,42.66,26.69,32.5,0.42,7.6,2.3,20-05-2022
2022,5,21,42.39,27.09,40.5,8.16,8.34,0.29,21-05-2022
2022,5,22,38.36,24.75,44.12,3.04,3.97,0.19,22-05-2022
2022,5,23,37.75,23.04,47.69,1.63,5.52,1.77,23-05-2022
2022,5,24,35.04,22.42,58.19,10.9,3.35,0.88,24-05-2022
2022,5,25,35.91,23.45,48.56,1.21,5.69,0.92,25-05-2022
2022,5,26,36.95,23.64,40.19,0.54,6.29,1.02,26-05-2022
2022,5,27,36.67,23.9,46.38,1.36,6.97,0.4,27-05-2022
2022,5,28,35.19,24.59,49.62,1.18,7.78,0.43,28-05-2022
2022,5,29,38.32,25.51,43.81,1.84,5.47,0.77,29-05-2022
2022,5,30,38.9,24.3,47.75,0.64,6.63,1.33,30-05-2022
2022,5,31,39.29,24.34,39.44,0.07,4.69,0.34,31-05-2022
2022,6,1,39.64,25.07,43.69,2.01,3.24,0.34,01-06-2022
2022,6,2,39.56,24.2,39.69,0.29,6.27,2.22,02-06-2022
2022,6,3,41.96,25.91,28.94,0,7.19,0.35,03-06-2022
2022,6,4,41.46,25.76,34.69,0.04,3.12,0.66,04-06-2022
2022,6,5,41.87,27.03,35.69,0.06,6.95,0.99,05-06-2022
2022,6,6,42.26,26.92,31.31,0,6.46,0.93,06-06-2022
2022,6,7,42.28,26.7,28.69,0.01,4.96,0.3,07-06-2022
2022,6,8,41.44,26.39,29.19,0.38,5.78,1.45,08-06-2022
2022,6,9,41,27.58,34,0.1,4.86,0.74,09-06-2022
2022,6,10,41.62,27,35.69,0.23,5.57,0.41,10-06-2022
2022,6,11,42.33,29.6,29.44,0.44,7.19,0.61,11-06-2022
2022,6,12,42.08,28.49,31.81,1.14,9.59,0.52,12-06-2022
2022,6,13,42.37,28.93,30.5,0,7.47,2.76,13-06-2022
2022,6,14,41.55,29.3,35,4.79,6.38,2.29,14-06-2022
2022,6,15,30.47,25.61,69.69,13.64,6.45,4.2,15-06-2022
2022,6,16,37.05,24.12,60.38,1.92,6.25,1.11,16-06-2022
2022,6,17,30.67,24.67,68.69,5.49,8.78,2.59,17-06-2022
2022,6,18,33.38,24,71.31,9.39,6.64,4.09,18-06-2022
2022,6,19,32.04,23.43,72.19,5.23,7.11,2.46,19-06-2022
2022,6,20,31.89,23.58,72.25,6.51,7.05,2.04,20-06-2022
2022,6,21,29.38,23.99,79.56,21.55,3.37,0.62,21-06-2022
2022,6,22,32.08,23.44,72.38,3.52,3.96,0.15,22-06-2022
2022,6,23,33.59,23.17,71.12,9.7,3.95,0.5,23-06-2022
2022,6,24,33.09,23.47,71.44,4.57,3.18,0.98,24-06-2022
2022,6,25,33.67,23.9,72.44,1.87,5.14,1.25,25-06-2022
2022,6,26,32.92,23.72,71,0.76,5.81,2.8,26-06-2022
2022,6,27,34.94,23.79,67.06,0.01,5.25,2.24,27-06-2022
2022,6,28,34.25,23.67,67.69,1.58,5.34,1.68,28-06-2022
2022,6,29,32.81,24.34,72.88,10.34,4.96,1.08,29-06-2022
2022,6,30,33.87,24.1,71.81,1.13,3.2,0.42,30-06-2022
2022,7,1,32.43,24.54,74.12,3.55,3.63,1.38,01-07-2022
2022,7,2,31.48,24.45,75.25,8.25,2.23,0.95,02-07-2022
2022,7,3,32.17,24.33,78.25,9.37,4.16,1.34,03-07-2022
2022,7,4,32.91,24.26,76.25,3.65,6.2,1.98,04-07-2022
2022,7,5,32.92,23.44,74.44,0.93,6.18,1.57,05-07-2022
2022,7,6,28.83,24.18,86.75,13.36,6.06,0.79,06-07-2022
2022,7,7,31.51,23.41,79.81,3.12,4.98,3.02,07-07-2022
2022,7,8,33.78,23.3,74.31,1.09,6.7,2.34,08-07-2022
2022,7,9,32.01,23.24,76.12,6.97,7.55,2.57,09-07-2022
2022,7,10,31.89,23.16,78.38,13.03,8.06,2.2,10-07-2022
2022,7,11,32.05,22.94,79.31,8.1,7.19,2.3,11-07-2022
2022,7,12,31.87,23.53,79.5,7.3,8.65,3.82,12-07-2022
2022,7,13,31.68,23.14,79.06,7.05,9.92,4.62,13-07-2022
2022,7,14,30.77,23.37,81.88,7.54,9.95,4.34,14-07-2022
2022,7,15,30.55,22.94,82.38,12.79,8.99,3.76,15-07-2022
2022,7,16,31.77,23.18,81.12,4.73,7.18,2.59,16-07-2022
2022,7,17,31.71,23.71,82.81,8.01,9.56,3.91,17-07-2022
2022,7,18,31.58,22.73,80.81,5.12,6.46,3.05,18-07-2022
2022,7,19,31.88,23.29,76.81,1.63,5.47,3.27,19-07-2022
2022,7,20,33.11,22.75,77.06,1.14,5.48,1.55,20-07-2022
2022,7,21,29.62,24.13,84.81,12.5,3.11,0.4,21-07-2022
2022,7,22,31.18,23.64,84.62,8.91,5.23,1.71,22-07-2022
2022,7,23,30.09,23.55,84.19,5.36,6.55,2.33,23-07-2022
2022,7,24,29.86,23.76,85.88,5.95,7.17,1.65,24-07-2022
2022,7,25,28.05,23.23,86.69,2.84,4.69,2.52,25-07-2022
2022,7,26,28.37,22.9,87.69,11.4,6.22,2.62,26-07-2022
2022,7,27,30.16,22.46,82.31,2.11,4.38,2.4,27-07-2022
2022,7,28,31.18,22.87,77.38,3.62,4.16,1.05,28-07-2022
2022,7,29,30.9,23.01,80.5,6.93,2.74,0.45,29-07-2022
2022,7,30,30.33,23.82,82.81,6.3,2.95,1.22,30-07-2022
2022,7,31,30.04,23.81,85.06,4.45,2.97,1.2,31-07-2022
2022,8,1,29.81,23.23,82.62,11.98,1.58,0.89,01-08-2022
2022,8,2,31.09,23.48,83.69,7.98,2.35,0.23,02-08-2022
2022,8,3,30.84,22.89,84.62,9.06,4.52,1.1,03-08-2022
2022,8,4,30.52,23.15,83,10.34,4.3,1.44,04-08-2022
2022,8,5,30.71,22.72,82.25,0.72,2.77,1.4,05-08-2022
2022,8,6,28.75,23.78,87.75,2.71,4.39,0.52,06-08-2022
2022,8,7,30.31,22.93,86,8.62,6.48,1.4,07-08-2022
2022,8,8,29.03,23.12,88.69,6.04,7.96,1.83,08-08-2022
2022,8,9,28.66,22.74,86.56,14.71,10.45,4.66,09-08-2022
2022,8,10,29.51,22.65,89.38,31.87,9.46,2.72,10-08-2022
2022,8,11,26.78,21.94,90.81,41.9,8.34,2.49,11-08-2022
2022,8,12,27.27,22.73,87.12,33.8,5.44,0.29,12-08-2022
2022,8,13,29.3,21.95,86.19,23.97,3.13,0.6,13-08-2022
2022,8,14,28.65,22.88,90.75,25.53,10,2.02,14-08-2022
2022,8,15,28.35,22.26,91.56,14.54,10.9,5.42,15-08-2022
2022,8,16,29.82,21.85,84.88,0.27,5.33,1.88,16-08-2022
2022,8,17,29.96,21.89,84.75,0,3.72,1.62,17-08-2022
2022,8,18,29.23,23.05,87.81,4.24,5.52,2.02,18-08-2022
2022,8,19,28.35,23.67,91,37.04,6.71,3.64,19-08-2022
2022,8,20,25.71,23.19,95.25,49.69,9.88,5.86,20-08-2022
2022,8,21,28.49,23.2,90.44,17.18,8.23,4.18,21-08-2022
2022,8,22,29.29,22.22,88.06,0.54,5.82,2.79,22-08-2022
2022,8,23,29.66,21.87,87.44,20.92,3.02,0.76,23-08-2022
2022,8,24,28.18,22.21,88.25,16.76,3.21,1.38,24-08-2022
2022,8,25,30.18,22.32,86.38,2.5,2.93,0.29,25-08-2022
2022,8,26,30.73,22.88,86.38,0.36,2.96,1.17,26-08-2022
